Tipo Vehiculo,Marca,Modelo,Pais,Especificacion,Año,Valor
JEEPETA,GENESIS,GV80,COREA DEL SUR,SERIE: 3.5T||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3500||PASAJEROS: 5||PUERTAS: 4||TRACCION: AWD||,2021,"$24,548.00"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,PASAJEROS: 7 || CC: 2000 || CILINDROS: 4 || COMBUSTIBLE: GASOLINA || SERIE: SLT || PUERTAS: 4 || TRACCION:  AWD || ,2021,"$16,446.80"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE:  Elevation||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 6||PUERTAS: 4||TRACCION: 4WD||,2021,"$17,477.20"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE:  Elevation||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 7||PUERTAS: 4||TRACCION: FWD||,2021,"$16,714.00"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: AT4 || TRACCION:  AWD || PUERTAS: 4 || PASAJEROS: 5 || CC: 3600 || CILINDROS: 6 || COMBUSTIBLE: GASOLINA || ,2021,"$20,034.00"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: DENALI || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD || ,2021,"$22,094.40"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: DENALI || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ,2021,"$21,331.20"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: DENALI ULTIMATE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD || ,2021,"$24,842.00"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: DENALI ULTIMATE|| COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION:  FWD || ,2021,"$24,078.80"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SL || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD || ,2021,"$11,908.00"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SLE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION:  FWD || ,2021,"$14,222.80"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SLE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: AWD || ,2021,"$15,100.40"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SLE||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2000||PASAJEROS: 7||PUERTAS: 4||TRACCION:  FWD||,2021,"$14,042.80"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SLT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: 4WD || ,2021,"$16,626.80"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,SERIE: SLT || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3600 || PASAJEROS: 8 || PUERTAS: 4 || TRACCION: FWD || ,2021,"$15,863.60"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,TRACCION:  AWD || PUERTAS: 4 || PASAJEROS: 7 || CC: 2000 || CILINDROS: 4 || COMBUSTIBLE: GASOLINA || SERIE: SLE || ,2021,"$14,920.40"
JEEPETA,GMC,Acadia,ESTADOS UNIDOS,TRACCION:  FWD || PUERTAS: 4 || PASAJEROS: 7 || CC: 2000 || CILINDROS: 4 || COMBUSTIBLE: GASOLINA || SERIE: SLT || ,2021,"$15,683.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,"CABINAS: CREW || SERIE: DENALI || COMBUSTIBLE:  DIESEL || CILINDROS: 4 || CC: 2,800 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.72 || EJES: 2 || ",2021,"$18,495.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW || SERIE: DENALI || COMBUSTIBLE:  DIESEL || CILINDROS: 4 || CC: 2800 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 2.63 || EJES: 2 || ,2021,"$17,160.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,"CABINAS: CREW || SERIE: DENALI || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 2.63 || EJES: 2 || ",2021,"$15,722.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,"CABINAS: CREW || SERIE: DENALI || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,600 || PASAJEROS: 5 || TRACCION: 4X4 || PUERTAS: 4 || PESODECARGA: 2.72 || EJES: 2 || ",2021,"$17,057.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: AT4 ||COMBUSTIBLE: DIESEL ||CILINDROS: 4||CC: 2800||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.72||EJES: 2||,2021,"$16,091.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: AT4 ||COMBUSTIBLE: GASOLINA ||CILINDROS: 6||CC: 3600||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.72||EJES: 2||,2021,"$14,653.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: AT4||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.8||EJES: 2||,2021,"$17,362.80"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: AT4-X||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.8||EJES: 2||,2021,"$21,865.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: DENALI||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.8||EJES: 2||,2021,"$20,339.20"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION STANDARD||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$10,952.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: DIESEL||CILINDROS: 4||CC: 2800||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$13,725.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: DIESEL||CILINDROS: 4||CC: 2800||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$15,671.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.8||EJES: 2||,2021,"$14,844.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDRO: 4||CC: 2700||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.8||EJES: 2||,2021,"$16,103.20"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||TRACCION: 4X2||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$12,287.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$14,233.60"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: CREW||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 5||TRACCION: 4X4||PUERTAS: 4||PESODECARGA: 2.5||EJES: 2||,2021,"$14,774.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: UNA Y MEDIA||SERIE: ELEVATION STANDARD||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 4||TRACCION: 4X2||PUERTAS: 2||PESODECARGA: 2.44||EJES: 2||,2021,"$10,334.00"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: UNA Y MEDIA||SERIE: ELEVATION STANDARD||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 4||TRACCION: 4X4||PUERTAS: 2||PESODECARGA: 2.44||EJES: 2||,2021,"$11,912.40"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: UNA Y MEDIA||SERIE: ELEVATION STANDARD||COMBUSTIBLE: GASOLINA||CILINDROS: 6||CC: 3600||PASAJEROS: 4||TRACCION: 4X4||PUERTAS: 2||PESODECARGA: 2.44||EJES: 2||,2021,"$12,416.40"
CAMIONETA,GMC,Canyon,ESTADOS UNIDOS,CABINAS: UNA Y MEDIA||SERIE: ELEVATION||COMBUSTIBLE: GASOLINA||CILINDROS: 4||CC: 2500||PASAJEROS: 4||TRACCION: 4X2||PUERTAS: 2||PESODECARGA: 2.44||EJES: 2||,2021,"$11,562.40"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: 2500 || COMBUSTIBLE:  GASOLINA || CILINDROS: 6 || CC: 4300 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$17,914.00"
FURGONETA,GMC,Savana,ESTADOS UNIDOS,SERIE: 2500 CARGO || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 4300 || PASAJEROS: 2 || TRACCION: 4X2 || PUERTAS: 4 || PESODECARGA: 3.9 || EJES: 2 || ,2021,"$15,766.00"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: 3500  || COMBUSTIBLE:  GASOLINA || CILINDROS: 6 || CC: 4300 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$18,362.40"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: 3500 Ext || COMBUSTIBLE:  GASOLINA || CILINDROS: 6 || CC: 4300 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$18,661.20"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LS 2500 || COMBUSTIBLE:  GASOLINA || CILINDROS: 8 || CC: 6600 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$18,379.60"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LS 2500 || COMBUSTIBLE: DIESEL || CILINDROS: 4 || CC: 2800 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$13,782.80"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LS 3500 || COMBUSTIBLE:  GASOLINA || CILINDROS: 8 || CC: 6600 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$18,828.00"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LS 3500 || COMBUSTIBLE: DIESEL || CILINDROS: 4 || CC: 2800 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$14,940.80"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LS 3500 || COMBUSTIBLE: GASOLINA || CILINDRO: 6 || PASAJEROS: 12 || CC: 4300 || TRACCION: RWD || PUERTAS: 5,2021,"$18,138.40"
MINIBUS,GMC,Savana,ESTADOS UNIDOS,SERIE: LT 2500 || COMBUSTIBLE:  GASOLINA || CILINDROS: 8 || CC: 6600 || PASAJEROS: 12 || PUERTAS: 5 || TRACCION: RWD,2021,"$18,998.40"
